snapshot,tier,list_rank,ticker,score_status,critical_data_reasons,price,price_date,mb_research,ev_research,technical_research,market_refreshed_at,source_reviewed_at,promotion_blocker,evidence_status,input_audited_mb_score,mb_input_coverage,ev_input_coverage,completed_passes,warning_count,warnings,audit_file
2026-09-07T015822Z-evidence_repair,action,8,EVLV,legacy,,5.0,2026-09-04,58.961169683588494,54.075996711949415,16.711316874913592,2026-09-06T21:00:30.187063+00:00,2026-09-07T01:58:22+00:00,Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.,reviewed_within_scope,58.961169683588494,1.0,0.7,6,3,"Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/EVLV.json
2026-09-07T015822Z-evidence_repair,action,9,BKSY,legacy,,20.5,2026-09-04,57.46454203500005,45.18086632418509,8.185117264594233,2026-09-06T21:00:31.529825+00:00,2026-09-07T01:58:22+00:00,Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.,reviewed_within_scope,57.46454203500005,1.0,0.7,6,3,"Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/BKSY.json
2026-09-07T015822Z-evidence_repair,action,10,AMPX,legacy,,9.890000343322754,2026-09-04,55.20026099572458,44.05613779987506,20.869918596675525,2026-09-06T21:00:32.772248+00:00,2026-09-07T01:58:22+00:00,"No material evidence gap; valuation, entry and weekly persistence gates still apply.",reviewed_within_scope,55.20026099572458,1.0,1.0,6,2,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/AMPX.json
2026-09-07T015822Z-evidence_repair,candidate,1,VST,legacy,,149.3000030517578,2026-09-04,68.336403155281,60.55301203258951,60.05627515243008,2026-09-06T21:00:28.484710+00:00,2026-09-07T01:58:22+00:00,8 required financial-history cells unavailable; blanks are not zero.,provisional_with_explicit_gaps,,1.0,1.0,5,3,"8 required financial-history cells unavailable; blanks are not zero.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/VST.json
2026-09-07T015822Z-evidence_repair,candidate,2,FIGR,legacy,,35.959999084472656,2026-09-04,66.16200396475556,58.96889896136915,64.92602042885609,2026-09-06T21:00:28.657335+00:00,2026-09-07T01:58:22+00:00,"Post-Kiavi full pro forma cash, debt, shares and combined earnings are not reconciled.; Operating-business valuation model is not validated for this finance-company accounting.; 11 required financial-history cells unavailable; blanks are not zero.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.",provisional_with_explicit_gaps,,1.0,1.0,3,6,"Post-Kiavi full pro forma cash, debt, shares and combined earnings are not reconciled.; Operating-business valuation model is not validated for this finance-company accounting.; 11 required financial-history cells unavailable; blanks are not zero.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/FIGR.json
2026-09-07T015822Z-evidence_repair,candidate,3,RKLB,legacy,,64.26000213623047,2026-09-04,58.473545532111146,12.386935426776123,15.979714991822757,2026-09-06T21:00:31.432644+00:00,2026-09-07T01:58:22+00:00,Latest-quarter acquisition-excluded growth not fully separated; half of the growth factor remains unavailable.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.,provisional_with_explicit_gaps,,0.925,0.7,6,5,"Latest-quarter acquisition-excluded growth not fully separated; half of the growth factor remains unavailable.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/RKLB.json
2026-09-07T015822Z-evidence_repair,candidate,4,GRRR,legacy,,13.789999961853027,2026-09-04,56.173533832102834,37.9415507195055,42.46159884398459,2026-09-06T21:00:32.739220+00:00,2026-09-07T01:58:22+00:00,"July $125M convertible financing and its net proceeds, derivative/economic claims need a current pro forma reconciliation.; Issuer reports interim half-years; eight independently reported quarterly cash-flow observations are not available.; 2 required financial-history cells unavailable; blanks are not zero.; Issuer half-year financials are retained separately. Vendor quarterly allocations are not independently reported quarter measurements.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.",provisional_with_explicit_gaps,,1.0,1.0,3,7,"July $125M convertible financing and its net proceeds, derivative/economic claims need a current pro forma reconciliation.; Issuer reports interim half-years; eight independently reported quarterly cash-flow observations are not available.; 2 required financial-history cells unavailable; blanks are not zero.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; Issuer half-year financials are retained separately. Vendor quarterly allocations are not independently reported quarter measurements.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/GRRR.json
2026-09-07T015822Z-evidence_repair,candidate,5,RGTI,legacy,,15.199999809265137,2026-09-04,53.5587256467082,9.09465106996739,19.798664015753765,2026-09-06T21:00:38.158927+00:00,2026-09-07T01:58:22+00:00,Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.,reviewed_within_scope,53.5587256467082,1.0,0.7,6,3,"Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/RGTI.json
2026-09-07T015822Z-evidence_repair,candidate,6,NBIS,legacy,,226.38999938964844,2026-09-04,52.49337412747878,43.110315966537435,70.47405897564224,2026-09-06T21:00:32.813433+00:00,2026-09-07T01:58:22+00:00,Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.,provisional_with_explicit_gaps,,1.0,0.7,4,4,"Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/NBIS.json
2026-09-07T015822Z-evidence_repair,candidate,7,SSII,legacy,,3.4100000858306885,2026-09-04,52.24261680340671,30.09506059701596,27.64535933842643,2026-09-06T21:00:34.041529+00:00,2026-09-07T01:58:22+00:00,Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.,reviewed_within_scope,52.24261680340671,1.0,0.7,6,3,"Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/SSII.json
2026-09-07T015822Z-evidence_repair,candidate,8,QBTS,legacy,,16.579999923706055,2026-09-04,50.421063874305666,8.242659316994203,15.301350817511565,2026-09-06T21:00:38.381565+00:00,2026-09-07T01:58:22+00:00,Quantum Circuits acquisition revenue and comparable current growth are not fully separated.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.,provisional_with_explicit_gaps,,0.925,0.7,6,5,"Quantum Circuits acquisition revenue and comparable current growth are not fully separated.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/QBTS.json
2026-09-07T015822Z-evidence_repair,candidate,9,IREN,legacy,,44.68000030517578,2026-09-04,49.94554211402831,49.93769612914653,61.68458206734786,2026-09-06T21:00:34.064046+00:00,2026-09-07T01:58:22+00:00,Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.,provisional_with_explicit_gaps,,1.0,0.7,4,4,"Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/IREN.json
2026-09-07T015822Z-evidence_repair,candidate,10,TSSI,legacy,,8.420000076293945,2026-09-04,49.56668313434999,44.147041327947974,20.3905795864556,2026-09-06T21:00:34.100180+00:00,2026-09-07T01:58:22+00:00,Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.,provisional_with_explicit_gaps,,1.0,1.0,4,3,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/TSSI.json
2026-09-07T015822Z-evidence_repair,candidate,11,SOUN,legacy,,6.739999771118164,2026-09-04,49.31391103144702,23.921938321142655,26.077113591717605,2026-09-06T21:00:35.337624+00:00,2026-09-07T01:58:22+00:00,"Post-LivePerson combined cash, debt, economic share count and forecast perimeter remain unresolved.; Comparable acquisition-excluded current revenue growth is not fully reconciled.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.",provisional_with_explicit_gaps,,0.925,0.7,4,6,"Post-LivePerson combined cash, debt, economic share count and forecast perimeter remain unresolved.; Comparable acquisition-excluded current revenue growth is not fully reconciled.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/SOUN.json
2026-09-07T015822Z-evidence_repair,candidate,12,POET,legacy,,7.920000076293945,2026-09-04,48.68726469107097,17.590181147909814,26.4525900324632,2026-09-06T21:00:35.404518+00:00,2026-09-07T01:58:22+00:00,"Gross-profit and valuation coverage are insufficient for a fully populated, comparable MB score.; A consistent eight-quarter gross-profit series is not available in the retained evidence.; Only 91.0% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; 8 required financial-history cells unavailable; blanks are not zero.",provisional_with_explicit_gaps,,0.91,0.27999999999999997,3,7,"Gross-profit and valuation coverage are insufficient for a fully populated, comparable MB score.; A consistent eight-quarter gross-profit series is not available in the retained evidence.; Only 91.0% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; 8 required financial-history cells unavailable; blanks are not zero.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/POET.json
2026-09-07T015822Z-evidence_repair,candidate,13,OKLO,legacy,,41.27000045776367,2026-09-04,46.76357599047031,6.407218341255952,31.936765078511502,2026-09-06T21:00:39.613824+00:00,2026-09-07T01:58:22+00:00,"Operating-business formula is only a project-stage proxy; probability-adjusted reactor project economics are not valued.; Project-by-project funding, licensing probabilities and risk-adjusted valuation remain uncalibrated.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; 12 required financial-history cells unavailable; blanks are not zero.",provisional_with_explicit_gaps,,0.925,0.7,3,7,"Operating-business formula is only a project-stage proxy; probability-adjusted reactor project economics are not valued.; Project-by-project funding, licensing probabilities and risk-adjusted valuation remain uncalibrated.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; 12 required financial-history cells unavailable; blanks are not zero.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/OKLO.json
2026-09-07T015822Z-evidence_repair,candidate,14,WULF,legacy,,16.510000228881836,2026-09-04,45.55028258996546,17.638862859608494,44.23137433275646,2026-09-06T21:00:35.639874+00:00,2026-09-07T01:58:22+00:00,"No material evidence gap; valuation, entry and weekly persistence gates still apply.",reviewed_within_scope,45.55028258996546,1.0,1.0,6,2,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/WULF.json
2026-09-07T015822Z-evidence_repair,candidate,15,APLD,legacy,,26.3700008392334,2026-09-04,44.523570908953964,15.82008607800609,25.623222655245474,2026-09-06T21:00:36.843315+00:00,2026-09-07T01:58:22+00:00,Comparable acquisition/divestiture-adjusted current growth remains unavailable.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; 2 required financial-history cells unavailable; blanks are not zero.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.,provisional_with_explicit_gaps,,0.925,0.7,4,7,"Comparable acquisition/divestiture-adjusted current growth remains unavailable.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; 2 required financial-history cells unavailable; blanks are not zero.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/APLD.json
2026-09-07T015822Z-evidence_repair,candidate,16,RR,legacy,,1.75,2026-09-04,42.58344416097361,32.48129440649078,48.66061605867152,2026-09-06T21:00:36.853924+00:00,2026-09-07T01:58:22+00:00,Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.,provisional_with_explicit_gaps,,1.0,0.7,4,4,"Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/RR.json
2026-09-07T015822Z-evidence_repair,candidate,17,SMR,legacy,,9.699999809265137,2026-09-04,41.62308105211615,0.0,60.37994890924229,2026-09-06T21:00:39.653711+00:00,2026-09-07T01:58:22+00:00,"The operating-business screen is a development-stage proxy, not a risk-adjusted commercial-reactor project valuation.; Site-specific final investment decisions, capital commitments and project valuation probabilities are not fully verified.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; 9 required financial-history cells unavailable; blanks are not zero.",provisional_with_explicit_gaps,,1.0,0.7,3,6,"The operating-business screen is a development-stage proxy, not a risk-adjusted commercial-reactor project valuation.; Site-specific final investment decisions, capital commitments and project valuation probabilities are not fully verified.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; 9 required financial-history cells unavailable; blanks are not zero.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/SMR.json
2026-09-07T015822Z-evidence_repair,candidate,18,EOSE,legacy,,3.880000114440918,2026-09-04,40.82808468697384,0.0,46.64571322575272,2026-09-06T21:00:39.698088+00:00,2026-09-07T01:58:22+00:00,"Preferred, derivative and subsequent financing claims require continued current-date reconciliation.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.",provisional_with_explicit_gaps,,1.0,0.7,6,4,"Preferred, derivative and subsequent financing claims require continued current-date reconciliation.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/EOSE.json
2026-09-07T015822Z-evidence_repair,candidate,19,RZLV,legacy,,2.2100000381469727,2026-09-04,40.20546494078479,52.265497910859004,17.75819237722262,2026-09-06T21:00:36.965790+00:00,2026-09-07T01:58:22+00:00,Going-concern and financing risks remain material; eight separately reported quarterly cash-flow observations are unavailable.; Acquisition-excluded current revenue growth remains unverified; issuer reports interim half-years.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; 1 required financial-history cells unavailable; blanks are not zero.; Issuer half-year financials are retained separately. Vendor quarterly allocations are not independently reported quarter measurements.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.,provisional_with_explicit_gaps,,0.925,0.7,3,9,"Going-concern and financing risks remain material; eight separately reported quarterly cash-flow observations are unavailable.; Acquisition-excluded current revenue growth remains unverified; issuer reports interim half-years.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; 1 required financial-history cells unavailable; blanks are not zero.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; Issuer half-year financials are retained separately. Vendor quarterly allocations are not independently reported quarter measurements.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/RZLV.json
2026-09-07T015822Z-evidence_repair,candidate,20,SERV,legacy,,4.945000171661377,2026-09-04,31.563286298526336,0.0,43.78668988247341,2026-09-06T21:00:38.090222+00:00,2026-09-07T01:58:22+00:00,Comparable acquisition-excluded current growth remains unavailable.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.,provisional_with_explicit_gaps,,0.925,0.7,4,6,"Comparable acquisition-excluded current growth remains unavailable.; Only 92.5% of intended MB factor weight is populated. Missing-weight bounds are not confidence intervals.; Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; Historical quarter sums differ materially from the score-input bridge; classification/restatement mismatch remains visible.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/SERV.json
2026-09-07T155915Z-critical_data_rerank,action,1,ETN,scoreable,,410.8500061035156,2026-09-04,73.81626389216373,55.91876120552828,40.48268040445756,2026-09-06T21:00:27.275098+00:00,2026-09-07T01:58:22+00:00,"No material evidence gap; valuation, entry and weekly persistence gates still apply.",reviewed_within_scope,73.81626389216373,1.0,1.0,6,2,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/ETN.json
2026-09-07T155915Z-critical_data_rerank,action,2,ZETA,scoreable,,31.350000381469727,2026-09-04,72.69906989939297,66.01693038205389,83.24687217044453,2026-09-06T21:00:27.276722+00:00,2026-09-07T01:58:22+00:00,"No material evidence gap; valuation, entry and weekly persistence gates still apply.",reviewed_within_scope,72.69906989939297,1.0,1.0,6,2,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/ZETA.json
2026-09-07T155915Z-critical_data_rerank,action,3,HUBB,scoreable,,460.7200012207031,2026-09-04,70.25309924293809,63.731831433019025,25.057414152616644,2026-09-06T21:00:27.278122+00:00,2026-09-07T01:58:22+00:00,"No material evidence gap; valuation, entry and weekly persistence gates still apply.",reviewed_within_scope,70.25309924293809,1.0,1.0,6,2,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/HUBB.json
2026-09-07T155915Z-critical_data_rerank,action,4,CRMD,scoreable,,8.430000305175781,2026-09-04,68.46037420413701,67.24816755366486,76.59742656145417,2026-09-06T21:00:28.774606+00:00,2026-09-07T01:58:22+00:00,"No material evidence gap; valuation, entry and weekly persistence gates still apply.",reviewed_within_scope,68.46037420413701,1.0,1.0,6,2,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/CRMD.json
2026-09-07T155915Z-critical_data_rerank,action,5,VST,scoreable,,149.3000030517578,2026-09-04,68.336403155281,60.55301203258951,60.05627515243008,2026-09-06T21:00:28.484710+00:00,2026-09-07T01:58:22+00:00,No score-critical data gap. Eight historical display cells remain unavailable but all current MB factor inputs are populated; retain the visible noncritical warning.,provisional_with_explicit_gaps,,1.0,1.0,5,3,"8 required financial-history cells unavailable; blanks are not zero.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/VST.json
2026-09-07T155915Z-critical_data_rerank,action,6,AXTI,scoreable,,61.63999938964844,2026-09-04,63.170923713066315,51.90593613144953,33.14120938033789,2026-09-06T21:00:30.071897+00:00,2026-09-07T01:58:22+00:00,"No material evidence gap; valuation, entry and weekly persistence gates still apply.",reviewed_within_scope,63.170923713066315,1.0,1.0,6,2,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/AXTI.json
2026-09-07T155915Z-critical_data_rerank,action,7,KTOS,scoreable,,47.81999969482422,2026-09-04,62.09315800372171,45.607904052805154,13.055551883893086,2026-09-06T21:00:30.143456+00:00,2026-09-07T01:58:22+00:00,"No material evidence gap; valuation, entry and weekly persistence gates still apply.",reviewed_within_scope,62.09315800372171,1.0,1.0,6,2,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/KTOS.json
2026-09-07T155915Z-critical_data_rerank,action,8,AVAV,scoreable,,144.64999389648438,2026-09-04,59.73145297988116,29.768525321299144,14.525734045035072,2026-09-06T21:00:31.505913+00:00,2026-09-07T01:58:22+00:00,"No material evidence gap; valuation, entry and weekly persistence gates still apply.",reviewed_within_scope,59.73145297988116,1.0,1.0,6,2,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/AVAV.json
2026-09-07T155915Z-critical_data_rerank,action,9,EVLV,scoreable,,5.0,2026-09-04,58.961169683588494,54.075996711949415,16.711316874913592,2026-09-06T21:00:30.187063+00:00,2026-09-07T01:58:22+00:00,Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.,reviewed_within_scope,58.961169683588494,1.0,0.7,6,3,"Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/EVLV.json
2026-09-07T155915Z-critical_data_rerank,action,10,BKSY,scoreable,,20.5,2026-09-04,57.46454203500005,45.18086632418509,8.185117264594233,2026-09-06T21:00:31.529825+00:00,2026-09-07T01:58:22+00:00,Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.,reviewed_within_scope,57.46454203500005,1.0,0.7,6,3,"Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/BKSY.json
2026-09-07T155915Z-critical_data_rerank,candidate,1,AMPX,scoreable,,9.890000343322754,2026-09-04,55.20026099572458,44.05613779987506,20.869918596675525,2026-09-06T21:00:32.772248+00:00,2026-09-07T01:58:22+00:00,"No material evidence gap; valuation, entry and weekly persistence gates still apply.",reviewed_within_scope,55.20026099572458,1.0,1.0,6,2,"Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/AMPX.json
2026-09-07T155915Z-critical_data_rerank,candidate,2,RGTI,scoreable,,15.199999809265137,2026-09-04,53.5587256467082,9.09465106996739,19.798664015753765,2026-09-06T21:00:38.158927+00:00,2026-09-07T01:58:22+00:00,Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.,reviewed_within_scope,53.5587256467082,1.0,0.7,6,3,"Comparable positive-baseline EPS revision unavailable; E&V is valuation-only or partially covered. Raw estimates remain visible.; Some historical cells are standardized vendor observations, not independently primary-verified values. Per-cell sources are shown.; The broader six-pass research programme remains incomplete. A passed input audit is not a fully verified MB score.",./evidence_audit/2026-09-06/RGTI.json
